student_id,branch,cgpa,backlogs,certifications,projects,dsa_problems,internship,communication_score,mock_interview_score,placed,cluster,PC1,PC2
STU0770,Mechanical,8.7,3,2,5,76,1,78.6,89.5,1,0,1.1585771729786547,1.7839806382574845
STU0771,Computer,7.51,0,4,2,78,0,67.1,59.7,1,1,0.03687858337780866,0.21498307673855988
STU0772,Mechanical,7.42,0,4,0,64,0,90.4,56.8,0,1,1.2944576419324831,-2.022454354561106
STU0773,Computer,6.81,0,1,3,69,0,91.1,71.7,0,1,-0.29026483538342457,-1.3806164529122387
STU0774,IT,6.86,3,7,3,71,1,72.0,82.7,0,0,1.0255777280553604,2.3832101891206556
STU0775,ENTC,7.4,0,3,1,70,1,77.1,65.9,1,2,0.37515240084198676,-1.1025008413384811
STU0776,Computer,7.93,0,2,3,73,1,56.3,83.7,1,2,-0.451969767749395,0.6683105068633373
STU0777,Computer,8.42,0,6,0,68,0,63.3,75.4,1,1,1.7137522028383407,0.27099584739019017
STU0778,ENTC,6.88,0,0,4,63,1,84.5,62.0,0,2,-1.0770733550204545,-1.6035192684169532
STU0779,ENTC,8.94,0,6,1,60,1,60.5,73.5,1,2,1.784188503128659,0.3475716240479465
STU0780,AI&DS,7.36,0,3,1,67,0,87.3,58.5,0,1,0.6959160042440888,-1.6959267069164257
STU0781,ENTC,7.58,0,3,1,76,0,82.5,68.6,0,1,0.7746307948138825,-0.9194126627865079
STU0782,AI&DS,6.93,3,5,5,66,0,77.8,48.9,0,0,0.03409436093158483,1.3989100859842944
STU0783,Computer,5.42,0,5,3,63,0,52.8,64.0,0,1,-1.9789198747134518,0.8125554036622769
STU0784,IT,8.4,0,2,4,70,1,63.9,80.0,1,2,-0.016387907812530644,0.5826803312463158
STU0785,Computer,8.26,1,4,2,61,0,76.4,76.5,0,1,1.4217829375781446,-0.06023928264560449
STU0786,Civil,7.35,0,3,2,70,1,55.2,74.3,1,2,-0.6170349078553701,0.2819765588448402
STU0787,AI&DS,7.66,0,6,2,61,1,65.5,69.3,0,2,0.7427885281015161,0.38823127742538627
STU0788,IT,8.06,0,1,3,73,0,77.8,67.4,1,1,0.07361825062957755,-0.7386435805033928
STU0789,IT,6.19,0,3,3,77,1,60.6,46.0,1,2,-1.8913681478649982,-0.0003553367162903134
STU0790,Civil,7.12,2,5,3,76,0,57.0,61.9,0,0,-0.2770731992308149,1.83509239923484
STU0791,Computer,8.31,3,3,2,79,0,44.6,67.7,0,0,0.06016910645906431,1.9386713220711083
STU0792,AI&DS,6.47,0,2,5,80,0,63.0,48.1,0,1,-2.163264766049874,0.6007507142324707
STU0793,AI&DS,7.86,0,0,1,63,0,78.1,38.7,0,1,-0.2739834031662844,-2.8620132885694636
STU0794,AI&DS,6.38,3,1,5,69,0,56.7,81.9,0,0,-1.795621864098905,1.7757231786655434
STU0795,Computer,8.02,1,4,0,74,0,68.2,65.8,0,1,1.1042850525354806,-0.24640458830200912
STU0796,Mechanical,7.57,2,6,3,71,0,65.1,68.1,1,0,0.7415148264516007,1.819138248370837
STU0797,Civil,6.15,0,2,2,69,0,59.3,73.3,0,1,-1.605578861754451,-0.2475050898864573
STU0798,AI&DS,8.65,0,4,2,67,1,78.9,50.3,1,2,1.2721963364260536,-0.876336124483378
STU0799,ENTC,6.94,1,1,3,77,0,89.3,58.9,1,1,-0.3120383935470406,-0.9796954808191458
STU0800,Civil,6.87,0,1,2,70,1,81.1,87.6,1,2,-0.27512225598830303,-1.048335620672204
STU0801,ENTC,7.78,0,8,2,67,0,59.0,57.7,1,1,0.9276317172270047,1.3153699482972054
STU0802,Computer,8.63,0,2,3,63,1,93.9,61.0,1,2,1.3233929525920152,-1.6096095688334913
STU0803,AI&DS,6.69,0,2,3,68,0,81.0,55.0,1,1,-0.7550884846292237,-1.1149359612471128
STU0804,AI&DS,7.66,0,3,4,63,1,62.1,53.9,1,2,-0.7314805878130529,0.04624854127112818
STU0805,IT,7.99,0,4,2,79,0,57.9,81.6,0,1,0.3273927204773267,1.1320008371968222
STU0806,ENTC,8.22,3,2,3,73,1,82.6,27.8,0,0,0.5264402319005094,-0.6644649934401884
STU0807,Civil,7.76,0,1,3,67,0,70.3,58.1,0,1,-0.5574810752352026,-0.9217851428270519
STU0808,Civil,7.27,1,2,2,59,0,56.9,68.4,0,1,-0.7144328095950703,-0.2794160895000267
STU0809,IT,6.86,0,1,3,66,1,66.1,90.5,0,2,-1.019388265370334,-0.20253311476603092
STU0810,Computer,7.68,0,0,2,69,0,62.7,48.0,1,1,-1.1182680628321116,-1.476826624042761
STU0811,Civil,6.64,3,3,1,59,0,57.3,45.4,0,0,-0.7517485144198217,-0.30950996171480594
STU0812,Mechanical,5.0,0,2,2,63,0,81.2,52.1,0,1,-1.879760614763625,-1.8664594734730484
STU0813,Computer,7.99,0,6,1,54,1,78.2,75.5,0,2,1.8043518465288793,-0.5706951485007902
STU0814,Civil,8.41,0,2,3,68,1,78.9,66.9,1,2,0.6153384720450389,-0.7295316892231202
STU0815,Mechanical,5.47,0,2,3,76,0,78.7,43.4,0,1,-1.972671473852641,-1.0620886134309528
STU0816,AI&DS,6.69,1,2,5,69,1,56.1,66.5,1,2,-1.8664510427034284,1.0918513790378743
STU0817,AI&DS,8.16,2,6,3,67,0,60.2,88.3,1,0,1.2845182482875648,2.3478178961393836
STU0818,IT,9.45,0,1,1,70,0,87.0,69.0,0,1,1.9311353533660531,-1.815252406847505
STU0819,Computer,7.62,0,4,4,81,1,69.4,67.5,1,2,-0.11153901643805088,1.092835757184012
STU0820,IT,6.94,0,4,4,59,1,48.9,68.4,1,2,-1.3589481313088136,0.9836382756368941
STU0821,Mechanical,7.44,1,2,2,65,1,70.8,71.2,1,2,-0.046982639595323686,-0.5736420726409781
STU0822,Computer,8.84,0,3,3,82,0,76.5,46.0,1,1,0.802317210351817,-0.14959476394086293
STU0823,IT,7.02,0,0,5,85,0,74.8,61.5,1,1,-1.6047728977589222,0.06727476775877345
STU0824,IT,6.88,0,3,3,77,0,55.8,62.3,1,1,-1.3016691199358594,0.6773903274680477
STU0825,AI&DS,7.17,0,4,4,63,0,92.5,57.7,0,1,0.4308194239009471,-0.6531363899056992
STU0826,Civil,6.74,0,2,1,61,0,48.5,75.3,0,1,-1.3310754634274398,-0.43828783418426204
STU0827,IT,7.71,1,4,1,65,1,69.4,55.5,1,2,0.5854499329307075,-0.6062047998311768
STU0828,IT,9.06,0,0,2,62,1,90.6,59.6,1,2,1.2067509515475754,-2.5241729736677874
STU0829,ENTC,7.89,0,2,3,61,0,75.7,46.1,1,1,-0.13082642326349564,-1.3112775788435778
STU0830,IT,7.37,2,4,4,66,0,78.9,70.7,0,0,0.5023843553626854,0.895441333526122
STU0831,Computer,7.34,1,4,5,72,1,54.3,79.1,0,2,-0.785459662951822,2.2327890239956885
STU0832,IT,6.19,0,2,2,77,0,72.5,59.6,0,1,-1.2602764042343961,-0.7430769865352111
STU0833,Computer,8.39,0,3,0,65,1,67.5,77.1,1,2,1.1169868563580914,-0.9852463041517524
STU0834,Computer,7.53,0,4,4,57,0,53.3,62.8,0,1,-0.762479566064002,0.7306231659876976
STU0835,IT,7.44,0,4,3,64,0,79.2,27.1,0,1,-0.10678529720013598,-1.1637948017699546
STU0836,IT,10.0,0,3,1,71,1,57.3,64.2,1,2,1.5686182487868763,-0.1835562967534856
STU0837,Civil,7.87,0,3,3,78,0,58.9,62.4,0,1,-0.4158839208049441,0.667507701935224
STU0838,IT,6.92,0,3,3,64,0,73.6,66.5,0,1,-0.4574149009750634,-0.40150321875821143
STU0839,AI&DS,7.22,1,2,4,66,0,66.1,68.8,1,1,-0.7924750835491835,0.39415091032110766
STU0840,AI&DS,8.63,0,3,3,69,1,70.2,54.7,1,2,0.5209909210821637,-0.313490132691708
STU0841,Computer,7.7,0,4,2,72,1,65.3,87.1,1,2,0.46509984366499446,0.6072777088717642
STU0842,ENTC,6.31,0,5,5,66,0,86.4,64.0,1,1,-0.3492553481315045,0.46397492870392754
STU0843,Computer,8.43,3,5,3,64,0,56.0,62.0,0,0,0.8902991981324712,1.7991410088599367
STU0844,Civil,7.0,1,1,2,62,1,62.0,76.2,0,2,-0.9074519087067976,-0.5869017718141701
STU0845,Computer,9.29,1,5,2,65,0,74.3,65.3,1,1,2.2180046393537594,0.3005211218359178
STU0846,IT,8.57,1,4,3,94,1,55.2,100.0,1,2,0.7796297239134753,2.872606100982593
STU0847,Computer,7.2,3,2,2,64,0,54.6,61.9,0,0,-0.666995112424083,0.45856358951843007
STU0848,Civil,8.75,0,2,1,68,0,69.8,70.3,1,1,0.9775346976144075,-0.9489191886187672
STU0849,AI&DS,7.66,0,1,3,70,1,79.3,53.8,1,2,-0.37651764909047303,-1.3280839436832157
STU0850,AI&DS,8.37,0,3,2,56,0,81.0,78.1,1,1,1.3334337405268777,-1.002161188118977
STU0851,Computer,8.04,1,5,3,74,1,69.2,69.6,1,2,0.8479134824477481,1.1500748632501545
STU0852,ENTC,6.84,1,1,1,87,0,59.3,59.9,0,1,-1.223576188383495,-0.185037793165371
STU0853,Computer,7.02,0,2,3,67,0,71.6,51.9,0,1,-0.9118866574655792,-0.8484433958967842
STU0854,Mechanical,8.53,0,3,2,69,1,75.4,45.4,0,2,0.7202053235997856,-1.0990784670228742
STU0855,Computer,7.3,0,3,0,68,0,71.4,71.3,0,1,0.37441403726324973,-1.1406636113540425
STU0856,Computer,7.24,2,3,1,69,1,84.0,44.2,0,0,0.5407853788654852,-1.2976594002868787
STU0857,Computer,6.74,0,3,5,79,0,54.8,84.6,0,1,-1.5468307106970502,2.0340576496161096
STU0858,IT,7.98,0,5,4,68,1,58.9,46.1,1,2,-0.23874144202795866,0.8307027733808212
STU0859,AI&DS,9.46,0,4,2,67,1,82.2,62.3,1,2,2.1882004174474834,-0.6732578489916362
STU0860,Computer,6.64,0,3,4,79,0,48.9,51.8,1,1,-2.1008663878423666,1.1308220180698705
STU0861,ENTC,7.62,2,5,3,58,1,61.0,65.5,0,0,0.3515415099179051,1.0190131486147649
STU0862,IT,8.87,0,4,5,57,1,58.5,65.4,1,2,0.28960253991230783,0.9744579447135424
STU0863,AI&DS,7.53,1,1,2,60,0,47.7,71.7,1,1,-1.0876202818901581,-0.11406644168068802
STU0864,IT,8.01,0,3,3,74,1,65.6,42.1,1,2,-0.32672003620910933,-0.27383755969563767
STU0865,IT,6.64,0,3,1,66,1,77.7,53.5,0,2,-0.3371815448854808,-1.6142125086801014
STU0866,AI&DS,7.99,0,1,2,79,0,70.0,79.6,1,1,0.04033573477832258,-0.3081796173969449
STU0867,Computer,7.43,1,5,5,63,0,78.4,74.9,1,1,0.5017619262394954,1.2762032924360467
STU0868,Computer,8.49,0,3,3,71,0,83.5,27.5,1,1,0.6071040377969842,-1.2871539757756636
STU0869,Mechanical,8.67,0,2,2,63,0,63.0,70.7,1,1,0.4764685985691792,-0.5127754577355564
STU0870,Civil,9.93,0,3,1,62,1,100.0,49.5,1,2,3.0544931076328297,-2.483361160116558
STU0871,IT,8.12,3,3,3,64,0,63.5,56.1,0,0,0.3764363002300304,0.7356494640567082
STU0872,Computer,7.89,0,3,3,63,1,65.2,61.6,1,2,-0.13593738139700293,-0.25057213874749795
STU0873,AI&DS,7.77,1,1,2,63,0,58.8,88.4,0,1,-0.25025565176858316,-0.01869314623839226
STU0874,IT,7.28,0,5,5,81,0,75.1,49.4,1,1,-0.29960767372570013,1.205663706259526
STU0875,Computer,7.9,0,1,0,72,1,64.2,43.9,0,2,-0.35377629389872456,-2.0035674502794865
STU0876,Computer,7.33,0,4,2,75,0,67.0,71.8,0,1,0.06529544067298168,0.36588647772376626
STU0877,ENTC,7.75,0,2,4,78,0,65.3,64.6,1,1,-0.6645029788747412,0.5265441944737435
STU0878,ENTC,8.79,0,3,2,68,0,65.0,83.1,1,1,1.0417563660952756,0.21028950368290455
STU0879,Computer,6.69,0,4,2,80,0,70.1,59.7,0,1,-0.48454116423273536,0.12542647292067055
STU0880,Computer,8.63,0,3,3,72,0,62.1,83.2,1,1,0.5965170202298296,0.8379654825624503
STU0881,Computer,8.79,2,8,4,68,1,62.8,65.2,1,0,1.8356270913785093,2.721035977028803
STU0882,ENTC,7.49,0,2,1,85,0,81.9,72.9,0,1,0.456876104805154,-0.7668911849468468
STU0883,Computer,5.69,1,2,5,70,1,64.2,89.4,1,2,-2.0168467732266353,1.2814703147005166
STU0884,Computer,7.05,0,1,4,75,1,73.0,62.5,1,2,-1.1946843229157968,-0.36703252171397643
STU0885,ENTC,8.77,0,1,1,79,0,56.4,80.7,1,1,0.30816351122841423,-0.08965587005705886
STU0886,Computer,7.58,0,5,3,55,0,62.2,55.8,0,1,-0.01455569928551116,0.1029318351330283
STU0887,ENTC,6.7,0,2,2,67,1,52.0,68.4,0,2,-1.5609687998318462,-0.2048662558384733
STU0888,Computer,7.15,0,0,2,73,1,92.1,43.3,1,2,-0.46594047733478877,-2.6506357984444424
STU0889,Computer,8.36,0,2,4,81,0,85.9,57.4,1,1,0.5206578834804709,-0.25664638717711546
STU0890,Computer,8.09,0,5,5,67,0,75.7,49.1,0,1,0.3985078205804249,0.6844916012827628
STU0891,ENTC,7.38,0,4,1,67,0,96.0,83.3,0,1,1.6337440625731405,-1.1440025114528645
STU0892,Mechanical,7.27,2,4,2,73,0,78.0,91.1,0,0,1.018036206051703,0.9189852319360812
STU0893,Mechanical,7.25,1,4,3,83,1,65.8,59.7,0,2,-0.31008510152448554,1.0377989535520493
STU0894,IT,6.77,0,4,2,70,1,72.8,53.4,0,2,-0.3932053401760032,-0.5836262117233013
STU0895,ENTC,9.05,0,1,2,70,0,85.7,45.3,1,1,1.0641461154229688,-1.9624672858102112
STU0896,Computer,7.31,0,3,1,77,1,56.6,69.0,1,2,-0.4961259557081529,0.007547118447349079
STU0897,Computer,8.7,0,1,3,75,1,52.8,56.0,1,2,-0.6183246618935179,-0.01537154470722947
STU0898,Mechanical,8.97,0,4,2,62,0,73.3,56.8,1,1,1.4332269207951267,-0.6113208761753469
STU0899,Computer,8.5,0,4,1,82,0,60.4,89.4,1,1,1.1053994228439923,0.9955433257716649
STU0900,Computer,7.21,0,3,4,71,1,38.6,60.6,1,2,-1.956427828938928,1.3665337387980157
STU0901,Computer,7.96,0,3,4,71,1,51.8,73.8,1,2,-0.6765506349486241,1.2198987520087985
STU0902,Computer,7.58,0,3,3,76,1,64.0,65.8,0,2,-0.41634089929402157,0.3763815929105623
STU0903,Computer,6.79,1,4,2,74,0,68.6,44.7,0,1,-0.49416726919994636,-0.0826008296453862
STU0904,AI&DS,7.89,1,2,3,70,0,69.0,37.3,0,1,-0.39898821176220417,-0.6041269673054515
STU0905,IT,6.54,0,3,2,64,0,94.1,72.3,1,1,0.3348462796565778,-1.4378932042302575
STU0906,Mechanical,8.67,2,4,2,60,1,65.3,90.6,0,0,1.6036441439796811,0.89330969193331
STU0907,Mechanical,7.18,3,5,3,72,1,71.6,69.7,1,0,0.5859454394425281,1.5362868593279264
STU0908,IT,7.78,0,2,0,60,0,46.9,74.4,0,1,-0.4071568713700736,-0.7393281695739473
STU0909,Computer,7.85,0,2,1,78,1,67.6,51.4,1,2,-0.12512211540109855,-1.0464677417790016
STU0910,IT,7.37,0,1,0,65,1,72.3,80.2,0,2,0.06628532850401277,-1.7888382492837855
STU0911,AI&DS,8.13,3,2,1,79,1,50.1,80.0,0,0,0.2158880600324658,1.236957221943781
STU0912,Computer,7.17,2,4,1,56,1,55.9,54.6,0,0,-0.198608625809665,-0.19976923507806393
STU0913,AI&DS,8.38,0,2,5,71,0,74.4,73.2,1,1,0.13225962304381217,0.5196821932591034
STU0914,IT,6.39,0,2,2,69,1,60.9,38.5,0,2,-1.8492768117984806,-1.1648664136004692
STU0915,AI&DS,7.71,0,4,1,66,0,66.7,75.9,0,1,0.6273673447196219,-0.22561265511383122
STU0916,IT,9.35,0,3,2,80,0,75.0,56.4,0,1,1.4741679497069027,-0.270818375003835
STU0917,Computer,6.7,0,4,5,79,1,94.5,46.6,1,2,-0.28408061378230615,-0.09788791620136209
STU0918,Civil,6.99,2,1,3,79,1,65.1,71.0,1,0,-0.9677845891622828,0.5149322448486781
STU0919,ENTC,8.06,0,3,2,56,0,91.0,38.4,1,1,0.9666972543923038,-2.3050534550085118
STU0920,Computer,7.76,1,6,4,69,1,42.5,70.1,1,2,-0.351456638542003,2.638046166247131
STU0921,Mechanical,7.92,2,3,2,67,1,69.9,48.0,1,0,0.3697790537386266,-0.3415301891505689
STU0922,IT,8.04,1,1,2,70,1,63.7,44.8,1,2,-0.4820880568925178,-0.986396785238341
STU0923,Mechanical,8.17,0,3,2,66,0,61.1,65.9,1,1,0.18727664124687624,-0.15408987947324276
STU0924,ENTC,8.6,0,6,2,75,1,76.6,62.4,1,2,1.7671829377290966,0.42039688806572256
STU0925,IT,7.97,0,4,2,74,0,65.2,86.9,1,1,0.691631147224121,0.7816254926315465
STU0926,Computer,7.38,0,4,3,83,0,41.7,45.7,0,1,-1.471820782035925,1.4099841934956374
STU0927,Computer,8.21,0,1,2,69,0,47.4,85.6,0,1,-0.572986857885255,0.3053630606007082
STU0928,AI&DS,9.31,0,5,3,67,0,77.4,47.9,1,1,1.7776506046055252,-0.06772102725613435
STU0929,AI&DS,7.48,0,0,1,71,1,46.7,78.8,0,2,-1.3494420589952505,-0.5568887569222737
STU0930,Computer,6.72,0,5,1,84,0,77.7,81.6,0,1,0.556262801810937,0.43830674133063946
STU0931,Computer,8.6,0,2,2,67,1,69.6,69.8,1,2,0.6262727510853782,-0.710127433886002
STU0932,Mechanical,7.49,0,0,5,66,0,65.8,53.1,1,1,-1.6401644988957644,-0.4942198906714915
STU0933,Civil,5.64,1,3,2,71,1,66.9,42.2,0,2,-1.7516679346766093,-0.6609090976081325
STU0934,AI&DS,8.36,1,6,3,80,1,74.7,35.7,0,2,1.0903843725469728,0.7374937552873846
STU0935,Computer,7.12,0,3,2,59,1,52.7,92.8,0,2,-0.6081081914311811,0.3542767231102957
STU0936,Computer,7.52,0,2,1,68,1,68.5,60.5,0,2,-0.18621061361550292,-1.284365742989034
STU0937,Computer,7.9,0,2,1,51,1,53.2,48.4,1,2,-0.5985472555115269,-1.6208681573760972
STU0938,Civil,7.77,0,2,2,66,1,70.1,47.9,0,2,-0.28113714889963815,-1.3224979244652366
STU0939,Computer,8.24,0,3,1,75,1,76.4,67.5,0,2,0.9985678737314333,-0.7890674422464844
STU0940,AI&DS,7.21,2,7,1,63,0,70.2,59.1,0,0,1.209850408443437,0.6571848215394291
STU0941,Computer,8.06,0,0,4,80,1,75.9,36.2,1,2,-0.9134414321514022,-1.1271646771689432
STU0942,AI&DS,7.37,0,3,0,86,0,58.9,78.0,0,1,-0.04820511916559009,0.1892020277138149
STU0943,ENTC,8.26,0,3,3,65,0,67.2,70.0,0,1,0.3653422984952153,0.04741270581328133
STU0944,Mechanical,8.15,0,4,2,59,1,64.9,92.6,1,2,0.9183357974347954,0.2711451637105042
STU0945,Computer,6.76,0,3,3,61,0,64.1,82.1,0,1,-0.7416299352364587,0.18480963346838666
STU0946,Computer,8.58,0,3,3,72,1,57.6,20.0,1,2,-0.49015675697230804,-0.5164797045553168
STU0947,Computer,7.12,0,3,2,47,0,62.4,86.3,1,1,-0.2306984686878776,-0.5477870467831897
STU0948,Civil,8.33,0,3,2,65,0,53.5,83.1,0,1,0.23961106353225545,0.49627209343064327
STU0949,Mechanical,7.93,0,7,3,68,0,46.0,54.0,1,1,0.03298111417985737,1.8278502450854603
STU0950,AI&DS,9.25,0,2,4,70,0,58.9,58.5,1,1,0.1885007326127364,0.4164661890178535
STU0951,AI&DS,7.4,0,2,1,64,1,76.1,71.2,1,2,0.18047277339343107,-1.4905619310165288
STU0952,ENTC,7.29,3,3,1,71,0,71.0,49.8,0,0,0.3092968781000806,-0.21477920431666106
STU0953,Computer,7.58,0,3,4,69,0,51.7,61.4,1,1,-1.098634148228318,0.9170088299064082
STU0954,Civil,7.33,0,4,2,70,0,62.7,80.0,1,1,0.02132882415541375,0.5201473149415038
STU0955,IT,8.32,0,2,3,71,0,77.0,72.8,1,1,0.5690966125883173,-0.333152661240391
STU0956,IT,6.15,0,3,2,75,1,62.2,55.0,0,2,-1.5394255168693796,-0.306840361743102
STU0957,AI&DS,6.65,0,3,1,74,0,49.6,80.3,0,1,-1.091820135369087,0.4476842846400891
STU0958,Computer,6.64,0,3,3,68,1,97.3,69.5,1,2,0.2629273802442064,-1.1682892648805219
STU0959,Computer,8.46,1,2,3,77,1,65.8,69.0,1,2,0.2751827629971571,0.47073279692438413
STU0960,ENTC,9.14,0,3,2,55,1,52.9,57.3,1,2,0.5052342205824863,-0.4847082826490522
STU0961,Computer,7.51,0,1,3,52,1,70.2,64.9,1,2,-0.6404038159303592,-1.4432526677714341
STU0962,AI&DS,7.45,0,5,4,68,0,66.9,53.4,0,1,-0.2007467182464389,0.7398229715574017
STU0963,Computer,7.66,2,4,3,56,0,48.0,35.9,0,0,-0.735164827893594,0.5250208754240185
STU0964,IT,8.65,0,3,1,69,1,69.2,60.8,0,2,0.962284473055804,-0.8770954479357195
STU0965,Computer,6.77,0,4,3,73,1,80.8,63.2,1,2,-0.14851722676804838,-0.17385006774839887
STU0966,IT,7.81,0,3,3,68,1,65.0,67.1,1,2,-0.15163453370549668,0.07190856456043804
STU0967,ENTC,8.48,0,3,4,81,1,41.2,83.2,1,2,-0.6101395523876149,2.2579041617104068
STU0968,Computer,8.05,0,4,3,60,0,72.4,55.2,1,1,0.48057581282491246,-0.38200509749212047
STU0969,AI&DS,7.77,0,3,1,68,0,75.8,59.5,0,1,0.5640484610596134,-1.1735474027511834
STU0970,IT,8.5,0,4,3,72,1,60.4,76.5,1,2,0.5550974775013113,0.974151693412961
STU0971,ENTC,5.17,0,2,3,70,1,60.5,53.7,0,2,-2.8025822639412694,-0.47425403839106733
STU0972,Civil,8.21,0,5,0,80,0,97.4,67.3,1,1,2.5100479307806793,-1.0581040361371685
STU0973,ENTC,7.01,0,4,2,96,1,59.4,58.9,1,2,-0.7662407939289549,1.0757713375601532
STU0974,Computer,5.95,2,2,2,91,0,53.4,61.3,0,0,-1.9385167867516078,1.1544421190755174
STU0975,Computer,8.06,0,3,3,63,0,68.3,76.4,0,1,0.34689543450064886,0.060725426836066444
STU0976,Computer,8.84,0,4,2,75,1,75.5,59.4,1,2,1.3740125107884362,-0.216344518358877
STU0977,AI&DS,7.48,0,4,3,68,1,74.9,76.9,1,2,0.36504521737951945,0.2132705439073941
STU0978,Computer,8.46,0,4,4,72,0,35.9,35.7,1,1,-1.1521919669778433,1.4144559140834891
STU0979,IT,9.05,1,5,4,80,0,59.4,43.6,0,1,0.7106695370191163,1.6773906639428504
STU0980,AI&DS,8.78,0,2,4,66,0,83.0,30.2,1,1,0.4257226324039465,-1.3242764838633359
STU0981,IT,9.08,0,3,5,83,1,72.2,47.5,1,2,0.41552342924208086,0.7640079632482334
STU0982,ENTC,8.27,0,3,0,79,0,51.9,92.9,1,1,0.5916959554814878,0.5798316816939594
STU0983,Computer,7.67,0,3,3,71,1,84.2,64.7,1,2,0.46196644922408475,-0.5988206873070097
STU0984,Computer,6.16,0,2,2,65,1,80.5,54.2,0,2,-1.0233881444332145,-1.7165689045383339
STU0985,ENTC,7.38,0,3,4,82,1,64.1,76.7,1,2,-0.6375010878876075,1.2125861365636732
STU0986,IT,6.84,0,2,2,59,0,79.4,78.9,0,1,-0.1603291928865951,-1.221122070440924
STU0987,ENTC,9.55,1,6,5,73,1,94.0,46.7,1,2,2.565321279625794,0.809000816356418
STU0988,IT,7.44,0,4,3,64,0,54.3,100.0,0,1,-0.13346523471656768,1.4372603405735564
STU0989,Computer,7.71,1,2,4,75,0,75.2,69.1,1,1,-0.08127936524859743,0.44122506824696467
STU0990,Mechanical,8.1,1,1,1,73,0,93.8,71.0,0,1,1.3233647558892991,-1.6939263256447183
STU0991,ENTC,7.64,1,4,1,69,0,76.5,72.5,0,1,1.0563463358535496,-0.25555671115858875
STU0992,ENTC,9.13,0,4,4,62,1,58.2,72.4,1,2,0.7448752302485543,0.9866110710738529
STU0993,Computer,7.04,0,2,0,84,0,71.1,55.7,0,1,-0.352415448685521,-1.1918582862475404
STU0994,AI&DS,7.78,1,6,4,62,0,85.8,96.7,0,1,1.7992112017487574,1.4207651246012603
STU0995,IT,6.93,0,3,0,81,1,54.8,60.7,0,2,-0.793781678768101,-0.35415858512577064
STU0996,Computer,6.41,0,0,3,81,0,67.6,79.4,1,1,-1.7258635147232282,-0.19120714376314626
STU0997,Civil,7.05,2,3,2,76,1,64.8,57.9,0,0,-0.4080821296585388,0.3693883199759908
STU0998,Computer,7.57,2,1,3,66,0,59.8,55.2,0,0,-0.8591983958727175,-0.034405979255016206
STU0999,Civil,7.21,0,2,3,70,0,71.1,93.5,0,1,-0.24553932045885807,0.24868097032507108
STU1000,IT,6.98,0,3,2,81,1,66.7,63.4,1,2,-0.6303339493402742,0.004009797268231082
